show_id,Type,title,director,Country,date added,rating,duration,listed_in
s1859,Movie,fida,Ken Ghosh,India,10/13/2020,TV-14,117 min,"International Movies, Romantic Movies, Thrillers"
s1860,Movie,OCtONAUTs & tHE gREaT bARrIEr ReEF,Blair Simmons,United Kingdom,10/13/2020,TV-Y,47 min,Children & Family Movies
s1862,Movie,DiL,Indra Kumar,India,10/12/2020,TV-14,165 min,"Comedies, Dramas, International Movies"
s1863,Movie,dIsCO DaNCER,B. Subhash,India,10/12/2020,TV-14,134 min,"Cult Movies, Dramas, International Movies"
s1864,Movie,hUnTeRRR,Harshavardhan Kulkarni,India,10/12/2020,TV-MA,140 min,"Comedies, International Movies, Romantic Movies"
s1866,Movie,phIR hERA PHERI,Neeraj Vora,India,10/12/2020,TV-14,150 min,"Comedies, International Movies"
s1867,Movie,THe lEGeNd OF BHAGAT sinGH,Rajkumar Santoshi,India,10/12/2020,TV-14,156 min,"Dramas, International Movies"
s1868,Movie,hOUSe oF THE wItCH,Alex Merkin,United States,10/11/2020,TV-MA,86 min,Horror Movies
s1870,Movie,GiNNY WEDs sUNny,Puneet Khanna,India,10/09/2020,TV-MA,126 min,"Comedies, International Movies, Romantic Movies"
s1871,Movie,my STEP dAD: tHE hIPpiE,Meltem Bozoflu,Turkey,10/09/2020,TV-MA,100 min,"Comedies, International Movies"
s1873,Movie,tHE fORTY-YEaR-OLD VERSION,Radha Blank,United States,10/09/2020,R,124 min,"Comedies, Dramas, Independent Movies"
s1875,Movie,BIGFLO & Oli: hIp HOP FREnZY,"Bigflo & Oli, Jérémie Levypon",France,10/08/2020,TV-MA,100 min,"Documentaries, International Movies, Music & Musicals"
s1877,Movie,paLErMO hOLLYWOOd,Eduardo Pinto,Argentin,10/08/2020,TV-MA,106 min,"Dramas, International Movies"
s1880,Movie,HUBIE hALLOWEEN,Steve Brill,United States,10/07/2020,PG-13,104 min,"Comedies, Horror Movies"
s1881,TVS,TO THE LAKE,Pavel Kostomarov,Russia,10/07/2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries"
s1882,Movie,aMERiCAN PIE 9: GIRLS' RULes,Mike Elliott,United States,10/06/2020,R,96 min,Comedies
s1883,Movie,DOLlY PARTon: HERE I AM,Francis Whately,United Kingdom,10/06/2020,TV-14,90 min,"Documentaries, Music & Musicals"
s1884,Movie,STARBeaM: HaLLOWeEN hErO,Jon Izen,Canada,10/06/2020,TV-Y,33 min,Children & Family Movies
s1885,Movie,wALK aWAY fROM loVE,Christopher Nolen,United States,10/06/2020,TV-14,81 min,"Dramas, Romantic Movies"
s1887,Movie,DaVid aTtENBOROUGH: A LIFE On OUR PLANET,"Alastair Fothergill, Jonnie Hughes, Keith Scholey",United Kingdom,10/04/2020,PG,84 min,Documentaries
s1888,Movie,"BeST WISHES, WArMESt REGaRdS: A scHITt'S CREEK fAREWELL",Amy Segal,Canada,10/03/2020,TV-MA,44 min,"Documentaries, LGBTQ Movies"
s1889,Movie,GOOd GAMe: THe BEgiNnING,Umut Aral,Turkey,10/03/2020,TV-14,115 min,"Dramas, International Movies, Sports Movies"
s1892,Movie,a CHASTeR MARRIAgE,Umut Kirca,Turkey,10/02/2020,TV-14,94 min,"Comedies, International Movies, Romantic Movies"
s1931,Movie,POACHER,Tom Whitworth,United Kingdom,9/30/2020,TV-MA,28 min,"Dramas, International Movies, Thrillers"
s1893,Movie,A GO! GO! cORY cARSON HaLLOWEEN,"Alex Woo, Stanley Moore",United States,10/02/2020,TV-Y,22 min,Children & Family Movies
s1897,Movie,òLÒTūré,Kenneth Gyang,Nigeria,10/02/2020,TV-MA,107 min,"Dramas, International Movies"
s1898,Movie,SERiOUS MEn,Sudhir Mishra,India,10/02/2020,TV-MA,115 min,"Comedies, Dramas, International Movies"
s1899,Movie,THE BINDIng,Domenico de Feudis,Italy,10/02/2020,TV-MA,93 min,"Horror Movies, International Movies, Thrillers"
s1900,Movie,tURkisH dAncE sChoOL,Burak Aksak,Turkey,10/02/2020,TV-MA,107 min,"Comedies, International Movies, Romantic Movies"
s1901,Movie,VAMPIreS VS. tHe BroNX,Oz Rodriguez,United States,10/02/2020,PG-13,86 min,"Comedies, Horror Movies"
s1902,Movie,you'VE gOT THIS,Salvador Espinosa,Mexico,10/02/2020,TV-MA,112 min,"Comedies, International Movies, Romantic Movies"
s1903,Movie,alL BECAUSE oF yOu,Adrian Teh,Malaysia,10/01/2020,TV-PG,102 min,"Action & Adventure, Comedies, International Movies"
s1904,Movie,AN ORDINARY mAN,Brad Silberling,Serbia,10/01/2020,R,91 min,"Dramas, Thrillers"
s1905,Movie,CARLoS AlMARAZ: PLAYING WITH fIRE,"Elsa Flores Almaraz, Richard J Montoya",United States,10/01/2020,TV-14,83 min,"Documentaries, LGBTQ Movies"
s1906,Movie,COLD hARBOUR,Carey McKenzie,South Africa,10/01/2020,TV-MA,73 min,"Action & Adventure, Dramas, International Movies"
s1910,Movie,fREE STATE OF JoNeS,Gary Ross,United States,10/01/2020,R,139 min,"Action & Adventure, Dramas"
s1920,Movie,THE aMERICaN gAME,Mostafa Abu Seif,Not Given,10/01/2020,TV-PG,91 min,"Comedies, International Movies, Romantic Movies"
s1912,Movie,HUMAN NATURe,Adam Bolt,United States,10/01/2020,TV-14,95 min,Documentaries
s1913,Movie,HUNt FOR THE WILDErpEOpLE,Taika Waititi,New Zealand,10/01/2020,PG-13,101 min,"Action & Adventure, Comedies, Dramas"
s1914,Movie,I'M LEAVInG NoW,"Lindsey Cordero, Armando Croda",United States,10/01/2020,TV-MA,75 min,"Documentaries, International Movies"
s1917,Movie,RIZe,David LaChapelle,United States,10/01/2020,PG-13,87 min,"Documentaries, Music & Musicals"
s1921,Movie,tHE BOOK OF sUN,Faris Godus,Saudi Arabia,10/01/2020,TV-14,120 min,"Comedies, Independent Movies, International Movies"
s1922,Movie,THE ouTPoST,Rod Lurie,United States,10/01/2020,R,123 min,"Action & Adventure, Dramas"
s1925,Movie,WE HAVE alwaYS LIvED IN ThE CASTLE,Stacie Passon,United States,10/01/2020,TV-14,95 min,"Dramas, Thrillers"
s1927,Movie,AMERiCAN MURdER: thE FAmiLY NExT DoOR,Jenny Popplewell,United States,9/30/2020,TV-MA,84 min,Documentaries
s1928,Movie,BaXU AND THe gIANTS,Florian Schott,Namibia,9/30/2020,TV-PG,29 min,"Dramas, International Movies"
s1932,Movie,tHE BOYS In ThE bAND,Joe Mantello,United States,9/30/2020,R,122 min,"Dramas, LGBTQ Movies"
s1935,Movie,BULlY,Lee Hirsch,United States,9/29/2020,PG-13,98 min,Documentaries
s1936,Movie,MIcHELLE BUtEAU: weLCOME To BUTEAUPIA,Page Hurwitz,United States,9/29/2020,TV-MA,59 min,Stand-Up Comedy
s1937,Movie,wElCOmE TO SuddEN dEaTh,Dallas Jackson,United States,9/29/2020,R,80 min,Action & Adventure
s1938,Movie,AmaNDlA! A REVOLUTION IN fOUR pART haRMONY,Lee Hirsch,South Africa,9/28/2020,PG-13,103 min,"Documentaries, International Movies, Music & Musicals"
s1939,Movie,ANKhON DEKHi,Rajat Kapoor,India,9/28/2020,TV-PG,104 min,"Dramas, Independent Movies, International Movies"
s1940,Movie,DEDh ISHQIyA,Abhishek Chaubey,India,9/28/2020,TV-14,146 min,"Comedies, Dramas, International Movies"
s1941,Movie,GoLMAAL REtURNS,Rohit Shetty,India,9/28/2020,TV-MA,135 min,"Comedies, International Movies, Music & Musicals"
s1942,Movie,isHq vISHk,Ken Ghosh,India,9/28/2020,TV-PG,129 min,"Comedies, International Movies, Music & Musicals"
s1943,Movie,IsHqIYA,Abhishek Chaubey,India,9/28/2020,TV-14,115 min,"Comedies, International Movies, Romantic Movies"
s1944,Movie,JaB We mET,Imtiaz Ali,India,9/28/2020,TV-14,143 min,"Comedies, International Movies, Music & Musicals"
s1945,Movie,maNN,Indra Kumar,India,9/28/2020,TV-14,173 min,"Dramas, International Movies, Romantic Movies"
s1946,Movie,mANORAMa siX fEET UNDER,Navdeep Singh,India,9/28/2020,TV-14,129 min,"Dramas, International Movies, Thrillers"
s1947,Movie,wELCOMe,Anees Bazmee,India,9/28/2020,TV-PG,149 min,"Comedies, International Movies, Music & Musicals"
s1951,Movie,tIMe oUT,Rikhil Bahadur,India,9/26/2020,TV-14,98 min,"Dramas, Independent Movies, International Movies"
s1954,Movie,MY MoTHER'S WOUND,Ozan Açıktan,Turkey,9/25/2020,TV-MA,115 min,"Dramas, International Movies"
s1969,Movie,HIGH & lOw tHE wOrST,Shigeaki Kubo,Japan,9/20/2020,TV-MA,125 min,"Action & Adventure, International Movies"
s1958,Movie,rEAL sTEEL,Shawn Levy,United States,9/24/2020,PG-13,127 min,"Action & Adventure, Sci-Fi & Fantasy, Sports Movies"
s1960,Movie,eNoLa HoLMES,Harry Bradbeer,United Kingdom,9/23/2020,PG-13,124 min,"Action & Adventure, Children & Family Movies, Dramas"
s1961,Movie,KISS tHE grOUND,"Joshua Tickell, Rebecca Harrell Tickell",United States,9/22/2020,TV-G,85 min,Documentaries
s1963,Movie,A loVE SOnG FoR LATASHA,Sophia Nahli Allison,United States,9/21/2020,TV-PG,20 min,Documentaries
s1964,Movie,DTc YukEMuRI jUNJO hEN FROM HIGh & low,Norihisa Hiranuma,Japan,9/20/2020,TV-PG,102 min,"Dramas, International Movies"
s1965,Movie,hIGH & LOW tHE moVIE,Shigeaki Kubo,Japan,9/20/2020,TV-MA,129 min,"Action & Adventure, International Movies"
s1966,Movie,HiGH & lOw THE movIE 2 / END OF sKy,"Shigeaki Kubo, Tsuyoshi Nakakuki",Japan,9/20/2020,TV-MA,124 min,"Action & Adventure, International Movies"
s1967,Movie,hIGH & lOw THE MoVIE 3 / fINAL MISSIoN,"Shigeaki Kubo, Tsuyoshi Nakakuki",Japan,9/20/2020,TV-MA,118 min,"Action & Adventure, International Movies"
s1968,Movie,hIGH & LOW THE rED RAIN,Yudai Yamaguchi,Japan,9/20/2020,TV-MA,111 min,"Action & Adventure, International Movies"
s2026,Movie,pHOTOCOPY,Vijay Maurya,India,09/10/2020,TV-14,138 min,"Comedies, Dramas, International Movies"
s1970,Movie,RoAD TO HIGH & LOw,Shigeaki Kubo,Japan,9/20/2020,TV-MA,94 min,"Action & Adventure, International Movies"
s1971,Movie,tHE BLUE eLEPHANT 2,Marwan Hamed,Egypt,9/20/2020,TV-MA,130 min,"Horror Movies, International Movies, Thrillers"
s1972,Movie,BHAjI IN pROBlEM,Smeep Kang,India,9/19/2020,TV-14,117 min,"Comedies, International Movies"
s1973,Movie,BlACK,Raja Chanda,India,9/19/2020,TV-14,137 min,"Action & Adventure, International Movies"
s1987,Movie,NEE enGE EN aNBE,Sekhar Kammula,India,9/17/2020,TV-14,137 min,"International Movies, Thrillers"
s1975,Movie,SAHEB bIWI AUr gAnGSTER REtURNs,Tigmanshu Dhulia,India,9/19/2020,TV-MA,139 min,"Dramas, International Movies, Romantic Movies"
s1976,Movie,SANTa BANTA PvT LTD,Akashdeep,India,9/19/2020,TV-14,111 min,"Comedies, International Movies"
s1977,Movie,THE ROyAL BENGaL TIGEr,Rajesh Ganguly,India,9/19/2020,TV-MA,103 min,"Dramas, International Movies, Thrillers"
s1978,Movie,dOLLY kITTY AuR WOh CHaMAKTE SITARe,Alankrita Shrivastava,India,9/18/2020,TV-MA,120 min,"Dramas, Independent Movies, International Movies"
s1982,Movie,wHIPPEd,Chandra Liow,Indonesia,9/18/2020,TV-14,98 min,"Comedies, International Movies, Romantic Movies"
s1983,Movie,ANAAMIKa,Sekhar Kammula,India,9/17/2020,TV-14,130 min,"International Movies, Thrillers"
s1985,Movie,GimS: On THE RECoRD,Florent Bodin,France,9/17/2020,TV-MA,96 min,"Documentaries, International Movies, Music & Musicals"
s1986,Movie,HORRID HeNRY'S GROSs DAY OUT,Gary Andrews,United Kingdom,9/17/2020,TV-Y,61 min,"Children & Family Movies, Comedies"
s1988,Movie,REsIDUE,Merawi Gerima,United States,9/17/2020,TV-MA,90 min,"Dramas, Independent Movies"
s1993,Movie,dR JASON lEoNG hAsHTAG bLeSSED,Kubhaer T. Jethwani,Not Given,9/16/2020,TV-MA,69 min,Stand-Up Comedy
s2005,Movie,wISH UPON A UNICoRN,Steve Bencich,Not Given,9/15/2020,PG,93 min,Children & Family Movies
s1996,Movie,ThE DEvIL ALL tHE TiMe,Antonio Campos,United States,9/16/2020,R,139 min,"Dramas, Thrillers"
s1997,Movie,tHE pARAMEdiC,Carles Torras,Spain,9/16/2020,TV-MA,94 min,"Dramas, International Movies, Thrillers"
s1998,Movie,ThE TAKE,James Watkins,United Kingdom,9/16/2020,R,92 min,"Action & Adventure, International Movies"
s1999,TVS,cALL THE mIDwIfE,Philippa Lowthorpe,United Kingdom,9/15/2020,TV-MA,9 Seasons,"British TV Shows, International TV Shows, TV Dramas"
s2000,Movie,hoPE FROzEN: a qUEST TO LIVE TWiCe,Pailin Wedel,Thailand,9/15/2020,TV-PG,80,"Documentaries, International Movies"
s2001,Movie,MICHaEL mCiNTyRE: SHOwMAn,Chris Howe,United Kingdom,9/15/2020,TV-MA,63,Stand-Up Comedy
s2002,Movie,RAiSiNG vICTOR vARGAS,Peter Sollett,France,9/15/2020,R,88 min,"Dramas, Independent Movies, Romantic Movies"
s2004,Movie,tHE SMURFS 2,Raja Gosnell,United States,9/15/2020,PG,105 min,"Children & Family Movies, Comedies"
s2006,Movie,lArA AND THE bEAT,Tosin Coker,Nigeria,9/14/2020,TV-MA,140 min,"Dramas, International Movies, Music & Musicals"
s2008,Movie,DAD wAnTEd,Javier Colinas,Mexico,09/11/2020,TV-14,103 min,"Children & Family Movies, Comedies, Dramas"
s2015,Movie,WONHO CHUNG: lIVE In NEW yoRK,Shaun Mir,Not Given,09/11/2020,TV-14,69 min,Stand-Up Comedy
s2011,Movie,HOW tO TRAIN YOUR DrAGoN 2,Dean DeBlois,United States,09/11/2020,PG,102 min,Children & Family Movies
s2012,Movie,PETS UNITED,Reinhard Klooss,Germany,09/11/2020,TV-Y7,93 min,"Children & Family Movies, Comedies"
s2016,Movie,AaPlA MANUs,Satish Rajwade,India,09/10/2020,TV-14,133 min,"Dramas, International Movies, Thrillers"
s2017,Movie,ANI... dR. KAsHInATH ghANEkAr,Abhijeet Deshpande,India,09/10/2020,TV-14,157 min,"Dramas, International Movies"
s2018,Movie,BHAI: vYAKTI kI vaLLi - POORVARDhA,Mahesh Manjrekar,India,09/10/2020,TV-14,116 min,"Dramas, International Movies"
s2019,Movie,BHAI: vYAKTI KI VALlI - UTtaRArDH,Mahesh Manjrekar,India,09/10/2020,TV-PG,112 min,"Dramas, International Movies"
s2020,Movie,cyClE,Prakash Kunte,India,09/10/2020,TV-PG,96 min,"Comedies, Dramas, International Movies"
s2021,Movie,DHH,Manish Saini,India,09/10/2020,TV-G,127 min,"Children & Family Movies, Dramas, International Movies"
s2023,TVS,juLIE AND THe PHAnTOmS,Kenny Ortega,United States,09/10/2020,TV-G,1 Season,"Kids' TV, TV Comedies"
s2024,Movie,KAagAr,Makarand Mane,India,09/10/2020,TV-MA,130 min,"Dramas, International Movies, Romantic Movies"
s2025,Movie,NIGHT Of KNOTs,Hakan Algül,Turkey,09/10/2020,TV-MA,93 min,"Comedies, International Movies, Romantic Movies"
s2027,Movie,PoSHTER GIRL,Sameer Patil,India,09/10/2020,TV-14,138 min,"Comedies, Dramas, International Movies"
s2028,Movie,SATRIA HeROES: rEVeNGE OF THE DaRkNeSS,"Kenzo Maihara, Amandha Wyanto",Indonesia,09/10/2020,TV-G,92 min,Children & Family Movies
s2029,Movie,SON OF adAM,Ahmed Nader Galal,Egypt,09/10/2020,TV-14,110 min,"Dramas, International Movies, Thrillers"
s2030,Movie,THE BABYSItTeR: KILLER QUEen,McG,United States,09/10/2020,TV-MA,102 min,"Comedies, Horror Movies"
s2031,Movie,CarGO,Arati Kadav,India,09/09/2020,TV-14,113 min,"Comedies, Dramas, Independent Movies"
s2032,Movie,cUTIES,Maïmouna Doucouré,France,09/09/2020,TV-MA,96 min,"Dramas, International Movies"
s2034,TVS,lA LíNEA: SHAdOW of NARCo,Pepe Mora,Spain,09/09/2020,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows"
s2035,Movie,sO mUCH LOVE TO GIVe,Marcos Carnevale,Argentin,09/09/2020,TV-14,108 min,"Comedies, International Movies, Music & Musicals"
s2036,Movie,THe SOCIAL dIlEMMA,Jeff Orlowski,United States,09/09/2020,PG-13,94 min,Documentaries
s2037,Movie,#ALiVe,Cho Il,South Korea,09/08/2020,TV-MA,99 min,"Horror Movies, International Movies, Thrillers"
s2039,Movie,My octOPUS TeAChER,"Pippa Ehrlich, James Reed",South Africa,09/07/2020,TV-G,86 min,"Children & Family Movies, Documentaries, International Movies"
s2040,Movie,tOLL BOoTH,Tolga Karaçelik,Turkey,09/07/2020,TV-MA,98 min,"Dramas, Independent Movies, International Movies"
s2042,Movie,waITiNG fOR sUpERmAN,Davis Guggenheim,United States,09/07/2020,PG,111 min,Documentaries
s2044,Movie,VILlAIN,Philip Barantini,United Kingdom,09/05/2020,R,97 min,Dramas
s2046,Movie,I'M THINKING OF enDING THiNGS,Charlie Kaufman,United States,09/04/2020,R,135 min,"Dramas, Independent Movies"
s2631,Movie,BIttERsWeET,Khaled Marei,Egypt,4/25/2020,TV-MA,132 min,"Comedies, Dramas, International Movies"
s2047,Movie,kaNDaSAMyS: THE WEdDING,Jayan Moodley,South Africa,09/04/2020,TV-14,93 min,"Comedies, Dramas, International Movies"
s2049,Movie,THE LOst oKOROsHi,Abba T. Makama,Nigeria,09/04/2020,TV-MA,94 min,"Comedies, Dramas, Independent Movies"
s2050,Movie,YoU'RE MY BosS,Antoinette Jadaone,Philippines,09/04/2020,TV-14,117 min,"Comedies, International Movies, Romantic Movies"
s2051,Movie,AFONSO PAdIlHA: CLASSLeSs,"Junior Carelli, Rudge Campos",Brazil,09/03/2020,TV-MA,63 min,Stand-Up Comedy
s2052,Movie,AVE MaRYAM,Ertanto Robby Soediskam,Indonesia,09/03/2020,TV-PG,73 min,"Dramas, Independent Movies, International Movies"
s2053,Movie,"LOVE, GUARANTeED",Mark Steven Johnson,United States,09/03/2020,TV-PG,91 min,"Comedies, Independent Movies, Romantic Movies"
s2056,Movie,fREAKS – YOu'RE one Of US,Felix Binder,Germany,09/02/2020,TV-MA,93 min,"Dramas, Independent Movies, International Movies"
s2057,Movie,HOTEl FOR DOgS,Thor Freudenthal,Germany,09/02/2020,PG,101 min,"Children & Family Movies, Comedies"
s2058,Movie,SkY TOUr: ThE mOViE,Nguyen Thanh Tung,Vietnam,09/02/2020,TV-G,93 min,"Documentaries, International Movies, Music & Musicals"
s2060,Movie,adRIfT,Baltasar Kormákur,Hong Kong,09/01/2020,PG-13,96 min,"Action & Adventure, Dramas, Romantic Movies"
s2061,Movie,ALWAYs BE MY mAyBE,Dan Villegas,Philippines,09/01/2020,TV-14,112 min,"International Movies, Romantic Movies"
s2062,Movie,bARbIE pRINCESS adVENTURE,Conrad Helten,Netherlands,09/01/2020,TV-Y,72 min,"Children & Family Movies, Music & Musicals"
s2083,Movie,MANIYaRAYILE AsHOkAN,Shamzu Zayba,India,8/31/2020,TV-14,110 min,"Comedies, International Movies, Romantic Movies"
s2066,Movie,CHilDREN OF THE seA,Ayumu Watanabe,Japan,09/01/2020,TV-PG,112 min,"Anime Features, International Movies"
s2068,Movie,fatE/GRAND ORDER -fIRST orDER-,Hitoshi Namba,Japan,09/01/2020,TV-14,72 min,"Action & Adventure, Anime Features, International Movies"
s2072,Movie,pUSS IN bOOTS,Chris Miller,United States,09/01/2020,PG,92 min,"Children & Family Movies, Comedies"
s2073,Movie,sex DRIVE,Sean Anders,United States,09/01/2020,R,109 min,Comedies
s2075,Movie,sOLDIER,Abbas Mustan,India,09/01/2020,TV-14,155 min,"Comedies, Dramas, International Movies"
s2076,Movie,"TaKE THE BALL, PASS tHE bALL",Duncan McMath,Spain,09/01/2020,TV-MA,109 min,"Documentaries, International Movies, Sports Movies"
s2077,Movie,THe BOSS BABY: GET THaT bABY!,"Dan Forgione, Pete Jacobs, Matt Whitlock",United States,09/01/2020,TV-Y7,115 min,"Children & Family Movies, Comedies"
s2078,Movie,THE MaTCH,Francesco Carnesecchi,Italy,09/01/2020,TV-MA,97 min,"Dramas, International Movies, Sports Movies"
s2080,Movie,thE SMurfS,Raja Gosnell,United States,09/01/2020,PG,103 min,"Children & Family Movies, Comedies"
s2081,TVS,THOMaS AND FriENDS,Greg Tiernan,United Kingdom,09/01/2020,TV-Y,2 Seasons,"British TV Shows, Classic & Cult TV, Kids' TV"
s2082,Movie,TRUE: fRIENDSHIP daY,"Mark Thornton, Todd Kauffman",Canada,09/01/2020,TV-Y,24 min,Children & Family Movies
s2084,Movie,tHE dEBT cOlLECToR 2,Jesse V. Johnson,United States,8/31/2020,TV-MA,97 min,Action & Adventure
s2085,Movie,alL TOGEthER NOW,Brett Haley,United States,8/29/2020,PG,94 min,Dramas
s2088,Movie,SaNTaNA,"Chris Roland, Maradona Dias Dos Santos",South Africa,8/28/2020,TV-MA,107 min,"Action & Adventure, International Movies"
s2089,Movie,uNKNOWN ORIgINS,David Galán Galindo,Spain,8/28/2020,TV-MA,97 min,"International Movies, Thrillers"
s2091,Movie,EdGE OF SevENTEEN,David Moreton,United States,8/27/2020,TV-MA,103 min,"Comedies, Dramas, Independent Movies"
s2092,Movie,THE BRIDGE CURSE,Lester Hsi,Taiwan,8/27/2020,TV-MA,88 min,"Horror Movies, International Movies, Thrillers"
s2093,Movie,THE YOUNG MESsiAH,Cyrus Nowrasteh,United States,8/27/2020,PG-13,111 min,"Dramas, Faith & Spirituality"
s2095,Movie,lInGua FRANCA,Isabel Sandoval,United States,8/26/2020,TV-MA,94 min,"Dramas, International Movies, LGBTQ Movies"
s2096,Movie,maKING THE wITCHeR,Nathan Wiley,United States,8/26/2020,TV-MA,33 min,Documentaries
s2101,Movie,sEpTeMBERS OF sHIRAZ,Wayne Blair,United States,8/24/2020,PG-13,110 min,"Dramas, Thrillers"
s2104,Movie,CLASs OF '83,Atul Sabharwal,India,8/21/2020,TV-14,98 min,"Dramas, International Movies, Thrillers"
s2105,Movie,DarK FORCes,Bernardo Arellano,Mexico,8/21/2020,TV-MA,81 min,"Horror Movies, Independent Movies, International Movies"
s2108,Movie,THe sLEePoVER,Trish Sie,United States,8/21/2020,TV-PG,104 min,"Action & Adventure, Children & Family Movies, Comedies"
s2109,TVS,GOEDAM,Hong Won-ki,South Korea,8/20/2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries"
s2111,Movie,ScaREcRoW,Khaled Marei,Egypt,8/20/2020,TV-MA,121 min,"Comedies, International Movies"
s2112,Movie,THE CRiMeS tHAt BINd,Sebastián Schindel,Argentin,8/20/2020,TV-14,100 min,"Dramas, International Movies"
s2116,Movie,DRUNK pARENtS,Fred Wolf,United States,8/18/2020,R,97 min,Comedies
s2117,Movie,MEeT the IN-lAWS,Niyi Akinmolayan,Nigeria,8/18/2020,TV-PG,75 min,"Comedies, Dramas, International Movies"
s2118,Movie,cRAZY AWeSOMe tEAChERS,Sammaria Sari Simanjuntak,Indonesia,8/17/2020,TV-PG,102 min,"Comedies, Dramas, International Movies"
s2120,Movie,iSLaNdS OF FAITH,Chairun Nissa,Indonesia,8/17/2020,TV-PG,88 min,"Documentaries, Faith & Spirituality, International Movies"
s2121,Movie,LeS miSÉRablES,Tom Hooper,United Kingdom,8/16/2020,PG-13,158 min,"Dramas, International Movies, Music & Musicals"
s2122,Movie,sEvEnTH SON,Sergei Bodrov,United States,8/16/2020,PG-13,102 min,"Action & Adventure, Sci-Fi & Fantasy"
s2115,Movie,lITTLE sINgHAm: KaAL KA BADLA,Prakash Satam,Not Given,8/19/2020,TV-Y7,70 min,"Children & Family Movies, Comedies"
s2129,Movie,bEYOND ThE bOUnDARY: icc WoMeN'S T20 wORLD cUp AUsTRAlIA 2020,Anna Stone,Not Given,8/14/2020,TV-G,59 min,"Documentaries, International Movies, Sports Movies"
